Nodes:
a0 {'width': 16, 'height': 16, 'fixed': False}
a4541 {'x': 740, 'y': 992, 'orientation': 'N'}
a4542 {'x': 1180, 'y': 320, 'orientation': 'N'}
a4543 {'x': 492, 'y': 896, 'orientation': 'N'}
a4544 {'x': 192, 'y': 512, 'orientation': 'N'}
a4545 {'x': 710, 'y': 368, 'orientation': 'S'}
a4546 {'x': 154, 'y': 1456, 'orientation': 'S'}
a4547 {'x': 786, 'y': 672, 'orientation': 'N'}
a4548 {'x': 1366, 'y': 1024, 'orientation': 'N'}
a4549 {'x': 250, 'y': 528, 'orientation': 'S'}
a4550 {'x': 1208, 'y': 1232, 'orientation': 'S'}
a4551 {'x': 132, 'y': 1408, 'orientation': 'N'}
a4552 {'x': 328, 'y': 224, 'orientation': 'N'}
a4553 {'x': 207, 'y': 1248, 'orientation': 'N'}
a4554 {'x': 467, 'y': 64, 'orientation': 'N'}
a4555 {'x': 1063, 'y': 64, 'orientation': 'N'}
a4556 {'x': 412, 'y': 1344, 'orientation': 'N'}
a4557 {'x': 446, 'y': 1072, 'orientation': 'S'}
a4558 {'x': 1254, 'y': 1056, 'orientation': 'N'}
a4559 {'x': 1378, 'y': 1024, 'orientation': 'N'}
a4560 {'x': 479, 'y': 240, 'orientation': 'S'}
a4561 {'x': 1235, 'y': 848, 'orientation': 'S'}
a4562 {'x': 510, 'y': 864, 'orientation': 'N'}
a4563 {'x': 1400, 'y': 464, 'orientation': 'S'}
a4564 {'x': 954, 'y': 400, 'orientation': 'S'}
a4565 {'x': 774, 'y': 656, 'orientation': 'S'}
a4566 {'x': 1402, 'y': 1376, 'orientation': 'N'}
a4567 {'x': 928, 'y': 608, 'orientation': 'N'}
a4568 {'x': 848, 'y': 1392, 'orientation': 'S'}
a4569 {'x': 217, 'y': 272, 'orientation': 'S'}
a4570 {'x': 1503, 'y': 1040, 'orientation': 'S'}
a4571 {'x': 366, 'y': 944, 'orientation': 'S'}
a4572 {'x': 340, 'y': 1104, 'orientation': 'S'}
a4573 {'x': 866, 'y': 608, 'orientation': 'N'}
a4574 {'x': 76, 'y': 1040, 'orientation': 'S'}
a4575 {'x': 1544, 'y': 896, 'orientation': 'N'}
a4576 {'x': 192, 'y': 816, 'orientation': 'S'}
a4577 {'x': 133, 'y': 240, 'orientation': 'S'}
a4578 {'x': 247, 'y': 448, 'orientation': 'N'}
a4579 {'x': 624, 'y': 1056, 'orientation': 'N'}
a4580 {'x': 670, 'y': 784, 'orientation': 'S'}
a4581 {'x': 1487, 'y': 1008, 'orientation': 'S'}
a4582 {'x': 1012, 'y': 512, 'orientation': 'N'}
a4583 {'x': 1261, 'y': 848, 'orientation': 'S'}
a4584 {'x': 1100, 'y': 1088, 'orientation': 'N'}
a4585 {'x': 414, 'y': 1200, 'orientation': 'S'}
a4586 {'x': 1267, 'y': 1008, 'orientation': 'S'}
a4587 {'x': 1247, 'y': 1456, 'orientation': 'S'}
a4588 {'x': 1360, 'y': 832, 'orientation': 'N'}
a4589 {'x': 978, 'y': 1328, 'orientation': 'S'}
a4590 {'x': 76, 'y': 16, 'orientation': 'S'}
a4591 {'x': 228, 'y': 224, 'orientation': 'N'}
a4592 {'x': 1344, 'y': 864, 'orientation': 'N'}
a4593 {'x': 1362, 'y': 1296, 'orientation': 'S'}
a4594 {'x': 238, 'y': 592, 'orientation': 'S'}
a4595 {'x': 235, 'y': 304, 'orientation': 'S'}
a4596 {'x': 1515, 'y': 544, 'orientation': 'N'}
a4597 {'x': 32, 'y': 1264, 'orientation': 'S'}
a4598 {'x': 668, 'y': 1136, 'orientation': 'S'}
a4599 {'x': 491, 'y': 656, 'orientation': 'S'}
a4600 {'x': 217, 'y': 304, 'orientation': 'S'}
a4601 {'x': 734, 'y': 1232, 'orientation': 'S'}
a4602 {'x': 304, 'y': 880, 'orientation': 'S'}
a4603 {'x': 559, 'y': 1024, 'orientation': 'N'}
a4604 {'x': 1294, 'y': 672, 'orientation': 'N'}
a4605 {'x': 1270, 'y': 896, 'orientation': 'N'}
a4606 {'x': 317, 'y': 400, 'orientation': 'S'}
a4607 {'x': 1023, 'y': 1360, 'orientation': 'S'}
a4608 {'x': 800, 'y': 1344, 'orientation': 'N'}
a4609 {'x': 646, 'y': 1328, 'orientation': 'S'}
a4610 {'x': 864, 'y': 272, 'orientation': 'S'}
a4611 {'x': 1476, 'y': 448, 'orientation': 'N'}
a4612 {'x': 60, 'y': 1088, 'orientation': 'N'}
a4613 {'x': 1174, 'y': 992, 'orientation': 'N'}
a4614 {'x': 812, 'y': 752, 'orientation': 'S'}
a4615 {'x': 185, 'y': 880, 'orientation': 'S'}
a4616 {'x': 1229, 'y': 32, 'orientation': 'N'}
a4617 {'x': 463, 'y': 1280, 'orientation': 'N'}
a4618 {'x': 436, 'y': 960, 'orientation': 'N'}
a4619 {'x': 1058, 'y': 960, 'orientation': 'N'}
a4620 {'x': 1266, 'y': 176, 'orientation': 'S'}
a4621 {'x': 721, 'y': 1360, 'orientation': 'S'}
a4622 {'x': 1364, 'y': 544, 'orientation': 'N'}
a4623 {'x': 957, 'y': 688, 'orientation': 'S'}
a4624 {'x': 1076, 'y': 896, 'orientation': 'N'}
a4625 {'x': 786, 'y': 928, 'orientation': 'N'}
a4626 {'x': 243, 'y': 1280, 'orientation': 'N'}
a4627 {'x': 1212, 'y': 1296, 'orientation': 'S'}
a4628 {'x': 1148, 'y': 1136, 'orientation': 'S'}
a4629 {'x': 1456, 'y': 976, 'orientation': 'S'}
a4630 {'x': 1435, 'y': 1456, 'orientation': 'S'}
a4631 {'x': 108, 'y': 384, 'orientation': 'N'}
a4632 {'x': 82, 'y': 432, 'orientation': 'S'}
a4633 {'x': 1504, 'y': 736, 'orientation': 'N'}
a4634 {'x': 1542, 'y': 944, 'orientation': 'S'}
a4635 {'x': 678, 'y': 1056, 'orientation': 'N'}
a4636 {'x': 738, 'y': 864, 'orientation': 'N'}
a4637 {'x': 60, 'y': 1040, 'orientation': 'S'}
a4638 {'x': 890, 'y': 784, 'orientation': 'S'}
a4639 {'x': 1086, 'y': 1312, 'orientation': 'N'}
a4640 {'x': 1258, 'y': 352, 'orientation': 'N'}
a4641 {'x': 1390, 'y': 432, 'orientation': 'S'}
a4642 {'x': 26, 'y': 1056, 'orientation': 'N'}
a4643 {'x': 81, 'y': 1312, 'orientation': 'N'}
a4644 {'x': 415, 'y': 1024, 'orientation': 'N'}
a4645 {'x': 1018, 'y': 864, 'orientation': 'N'}
a4646 {'x': 901, 'y': 112, 'orientation': 'S'}
a4647 {'x': 1291, 'y': 1200, 'orientation': 'S'}
a4648 {'x': 196, 'y': 512, 'orientation': 'N'}
a4649 {'x': 288, 'y': 1104, 'orientation': 'S'}
a4650 {'x': 703, 'y': 448, 'orientation': 'N'}
a4651 {'x': 421, 'y': 1248, 'orientation': 'N'}
a4652 {'x': 484, 'y': 1040, 'orientation': 'S'}
a4653 {'x': 556, 'y': 928, 'orientation': 'N'}
a4654 {'x': 1287, 'y': 848, 'orientation': 'S'}
a4655 {'x': 1110, 'y': 896, 'orientation': 'N'}
a4656 {'x': 1007, 'y': 528, 'orientation': 'S'}
a4657 {'x': 858, 'y': 1120, 'orientation': 'N'}
a4658 {'x': 1370, 'y': 752, 'orientation': 'S'}
a4659 {'x': 4, 'y': 1312, 'orientation': 'N'}
a4660 {'x': 1510, 'y': 832, 'orientation': 'N'}
a4661 {'x': 1095, 'y': 1008, 'orientation': 'S'}
a4662 {'x': 134, 'y': 1200, 'orientation': 'S'}
a4663 {'x': 230, 'y': 416, 'orientation': 'N'}
a4664 {'x': 1494, 'y': 800, 'orientation': 'N'}
a4665 {'x': 820, 'y': 912, 'orientation': 'S'}
a4666 {'x': 1172, 'y': 1264, 'orientation': 'S'}
a4667 {'x': 664, 'y': 112, 'orientation': 'S'}
a4668 {'x': 1089, 'y': 880, 'orientation': 'S'}
a4669 {'x': 1045, 'y': 848, 'orientation': 'S'}
a4670 {'x': 938, 'y': 1344, 'orientation': 'N'}
a4671 {'x': 936, 'y': 288, 'orientation': 'N'}
a4672 {'x': 518, 'y': 1056, 'orientation': 'N'}
a4673 {'x': 791, 'y': 192, 'orientation': 'N'}
a4674 {'x': 221, 'y': 672, 'orientation': 'N'}
a4675 {'x': 796, 'y': 1104, 'orientation': 'S'}
a4676 {'x': 1534, 'y': 912, 'orientation': 'S'}
a4677 {'x': 1266, 'y': 224, 'orientation': 'N'}
a4678 {'x': 1108, 'y': 864, 'orientation': 'N'}
a4679 {'x': 1216, 'y': 1296, 'orientation': 'S'}
a4680 {'x': 1414, 'y': 1056, 'orientation': 'N'}
a4681 {'x': 740, 'y': 1216, 'orientation': 'N'}
a4682 {'x': 1307, 'y': 208, 'orientation': 'S'}
a4683 {'x': 442, 'y': 0, 'orientation': 'N'}
a4684 {'x': 508, 'y': 1088, 'orientation': 'N'}
a4685 {'x': 732, 'y': 1088, 'orientation': 'N'}
a4686 {'x': 287, 'y': 0, 'orientation': 'N'}
a4687 {'x': 1120, 'y': 1280, 'orientation': 'N'}
a4688 {'x': 1091, 'y': 1200, 'orientation': 'S'}
a4689 {'x': 219, 'y': 128, 'orientation': 'N'}
a4690 {'x': 862, 'y': 864, 'orientation': 'N'}
a4691 {'x': 1384, 'y': 672, 'orientation': 'N'}
a4692 {'x': 182, 'y': 1072, 'orientation': 'S'}
a4693 {'x': 373, 'y': 544, 'orientation': 'N'}
a4694 {'x': 1250, 'y': 992, 'orientation': 'N'}
a4695 {'x': 1374, 'y': 1216, 'orientation': 'N'}
a4696 {'x': 1092, 'y': 912, 'orientation': 'S'}
a4697 {'x': 1087, 'y': 240, 'orientation': 'S'}
a4698 {'x': 773, 'y': 208, 'orientation': 'S'}
a4699 {'x': 1061, 'y': 1472, 'orientation': 'N'}
a4700 {'x': 350, 'y': 832, 'orientation': 'N'}
a4701 {'x': 125, 'y': 1152, 'orientation': 'N'}
a4702 {'x': 98, 'y': 1440, 'orientation': 'N'}
a4703 {'x': 1338, 'y': 896, 'orientation': 'N'}
a4704 {'x': 794, 'y': 1408, 'orientation': 'N'}
a4705 {'x': 1276, 'y': 944, 'orientation': 'S'}
a4706 {'x': 145, 'y': 736, 'orientation': 'N'}
a4707 {'x': 411, 'y': 736, 'orientation': 'N'}
a4708 {'x': 591, 'y': 1040, 'orientation': 'S'}
a4709 {'x': 147, 'y': 64, 'orientation': 'N'}
a4710 {'x': 490, 'y': 1520, 'orientation': 'S'}
a4711 {'x': 986, 'y': 608, 'orientation': 'N'}
a4712 {'x': 1000, 'y': 864, 'orientation': 'N'}
a4713 {'x': 110, 'y': 432, 'orientation': 'S'}
a4714 {'x': 981, 'y': 592, 'orientation': 'S'}
a4715 {'x': 1020, 'y': 1312, 'orientation': 'N'}
a4716 {'x': 1412, 'y': 1184, 'orientation': 'N'}
a4717 {'x': 376, 'y': 816, 'orientation': 'S'}
a4718 {'x': 398, 'y': 416, 'orientation': 'N'}
a4719 {'x': 798, 'y': 336, 'orientation': 'S'}
a4720 {'x': 235, 'y': 1504, 'orientation': 'N'}
a4721 {'x': 1298, 'y': 816, 'orientation': 'S'}
a4722 {'x': 148, 'y': 752, 'orientation': 'S'}
a4723 {'x': 509, 'y': 80, 'orientation': 'S'}
a4724 {'x': 647, 'y': 1312, 'orientation': 'N'}
a4725 {'x': 385, 'y': 176, 'orientation': 'S'}
a4726 {'x': 240, 'y': 1024, 'orientation': 'N'}
a4727 {'x': 1252, 'y': 1120, 'orientation': 'N'}
a4728 {'x': 716, 'y': 1376, 'orientation': 'N'}
a4729 {'x': 828, 'y': 976, 'orientation': 'S'}
a4730 {'x': 1339, 'y': 1008, 'orientation': 'S'}
a4731 {'x': 634, 'y': 304, 'orientation': 'S'}
a4732 {'x': 1349, 'y': 32, 'orientation': 'N'}
a4733 {'x': 182, 'y': 1200, 'orientation': 'S'}
a4734 {'x': 493, 'y': 64, 'orientation': 'N'}
a4735 {'x': 84, 'y': 992, 'orientation': 'N'}
a4736 {'x': 394, 'y': 912, 'orientation': 'S'}
a4737 {'x': 485, 'y': 624, 'orientation': 'S'}
a4738 {'x': 120, 'y': 784, 'orientation': 'S'}
a4739 {'x': 1153, 'y': 192, 'orientation': 'N'}
a4740 {'x': 252, 'y': 1232, 'orientation': 'S'}
a4741 {'x': 120, 'y': 416, 'orientation': 'N'}
a4742 {'x': 484, 'y': 1200, 'orientation': 'S'}
a4743 {'x': 530, 'y': 96, 'orientation': 'N'}
a4744 {'x': 1031, 'y': 1232, 'orientation': 'S'}
a4745 {'x': 3, 'y': 768, 'orientation': 'N'}
a4746 {'x': 349, 'y': 640, 'orientation': 'N'}
a4747 {'x': 24, 'y': 592, 'orientation': 'S'}
a4748 {'x': 802, 'y': 640, 'orientation': 'N'}
a4749 {'x': 349, 'y': 1456, 'orientation': 'S'}
a4750 {'x': 288, 'y': 528, 'orientation': 'S'}
a4751 {'x': 102, 'y': 176, 'orientation': 'S'}
a4752 {'x': 323, 'y': 240, 'orientation': 'S'}
a4753 {'x': 790, 'y': 336, 'orientation': 'S'}
a4754 {'x': 125, 'y': 1136, 'orientation': 'S'}
a4755 {'x': 408, 'y': 928, 'orientation': 'N'}
a4756 {'x': 1152, 'y': 1120, 'orientation': 'N'}
a4757 {'x': 730, 'y': 336, 'orientation': 'S'}
a4758 {'x': 414, 'y': 800, 'orientation': 'N'}
a4759 {'x': 572, 'y': 1056, 'orientation': 'N'}
a4760 {'x': 518, 'y': 352, 'orientation': 'N'}
a4761 {'x': 1464, 'y': 1104, 'orientation': 'S'}
a4762 {'x': 1026, 'y': 1024, 'orientation': 'N'}
a4763 {'x': 786, 'y': 624, 'orientation': 'S'}
a4764 {'x': 1470, 'y': 1360, 'orientation': 'S'}
a4765 {'x': 260, 'y': 1488, 'orientation': 'S'}
a4766 {'x': 633, 'y': 320, 'orientation': 'N'}
a4767 {'x': 960, 'y': 1280, 'orientation': 'N'}
a4768 {'x': 120, 'y': 16, 'orientation': 'S'}
a4769 {'x': 1463, 'y': 544, 'orientation': 'N'}
a4770 {'x': 119, 'y': 1264, 'orientation': 'S'}
a4771 {'x': 1457, 'y': 544, 'orientation': 'N'}
a4772 {'x': 40, 'y': 1008, 'orientation': 'S'}
a4773 {'x': 93, 'y': 48, 'orientation': 'S'}
a4774 {'x': 538, 'y': 1472, 'orientation': 'N'}
a4775 {'x': 88, 'y': 704, 'orientation': 'N'}
a4776 {'x': 62, 'y': 944, 'orientation': 'S'}
a4777 {'x': 116, 'y': 1168, 'orientation': 'S'}
a4778 {'x': 496, 'y': 928, 'orientation': 'N'}
a4779 {'x': 414, 'y': 944, 'orientation': 'S'}
a4780 {'x': 371, 'y': 1152, 'orientation': 'N'}
a4781 {'x': 1360, 'y': 928, 'orientation': 'N'}
a4782 {'x': 84, 'y': 1200, 'orientation': 'S'}
a4783 {'x': 528, 'y': 1392, 'orientation': 'S'}
a4784 {'x': 181, 'y': 176, 'orientation': 'S'}
a4785 {'x': 1178, 'y': 1072, 'orientation': 'S'}
a4786 {'x': 1134, 'y': 1024, 'orientation': 'N'}
a4787 {'x': 1508, 'y': 896, 'orientation': 'N'}
a4788 {'x': 111, 'y': 560, 'orientation': 'S'}
a4789 {'x': 563, 'y': 1168, 'orientation': 'S'}
a4790 {'x': 381, 'y': 848, 'orientation': 'S'}
a4791 {'x': 870, 'y': 1264, 'orientation': 'S'}
a4792 {'x': 1412, 'y': 480, 'orientation': 'N'}
a4793 {'x': 1001, 'y': 1440, 'orientation': 'N'}
a4794 {'x': 400, 'y': 720, 'orientation': 'S'}
a4795 {'x': 242, 'y': 1008, 'orientation': 'S'}
a4796 {'x': 215, 'y': 272, 'orientation': 'S'}
a4797 {'x': 212, 'y': 912, 'orientation': 'S'}
a4798 {'x': 792, 'y': 656, 'orientation': 'S'}
a4799 {'x': 1260, 'y': 1104, 'orientation': 'S'}
a4800 {'x': 199, 'y': 1248, 'orientation': 'N'}
a4801 {'x': 763, 'y': 704, 'orientation': 'N'}
a4802 {'x': 1384, 'y': 976, 'orientation': 'S'}
a4803 {'x': 1507, 'y': 848, 'orientation': 'S'}
a4804 {'x': 1332, 'y': 1104, 'orientation': 'S'}
a4805 {'x': 193, 'y': 608, 'orientation': 'N'}
a4806 {'x': 98, 'y': 1456, 'orientation': 'S'}
a4807 {'x': 601, 'y': 1440, 'orientation': 'N'}
a4808 {'x': 762, 'y': 1408, 'orientation': 'N'}
a4809 {'x': 185, 'y': 16, 'orientation': 'S'}
a4810 {'x': 495, 'y': 1472, 'orientation': 'N'}
a4811 {'x': 752, 'y': 1120, 'orientation': 'N'}
a4812 {'x': 1508, 'y': 1328, 'orientation': 'S'}
a4813 {'x': 442, 'y': 1520, 'orientation': 'S'}
a4814 {'x': 448, 'y': 128, 'orientation': 'N'}
a4815 {'x': 1005, 'y': 800, 'orientation': 'N'}
a4816 {'x': 288, 'y': 416, 'orientation': 'N'}
a4817 {'x': 540, 'y': 992, 'orientation': 'N'}
a4818 {'x': 1419, 'y': 1456, 'orientation': 'S'}
a4819 {'x': 185, 'y': 576, 'orientation': 'N'}
a4820 {'x': 1373, 'y': 1440, 'orientation': 'N'}
a4821 {'x': 1248, 'y': 1088, 'orientation': 'N'}
a4822 {'x': 1222, 'y': 224, 'orientation': 'N'}
a4823 {'x': 1113, 'y': 208, 'orientation': 'S'}
a4824 {'x': 1028, 'y': 1072, 'orientation': 'S'}
a4825 {'x': 251, 'y': 688, 'orientation': 'S'}
a4826 {'x': 613, 'y': 848, 'orientation': 'S'}
a4827 {'x': 398, 'y': 1312, 'orientation': 'N'}
a4828 {'x': 157, 'y': 1472, 'orientation': 'N'}
a4829 {'x': 1338, 'y': 1136, 'orientation': 'S'}
a4830 {'x': 113, 'y': 240, 'orientation': 'S'}
a4831 {'x': 86, 'y': 1232, 'orientation': 'S'}
a4832 {'x': 611, 'y': 848, 'orientation': 'S'}
a4833 {'x': 483, 'y': 48, 'orientation': 'S'}
a4834 {'x': 823, 'y': 1360, 'orientation': 'S'}
a4835 {'x': 989, 'y': 848, 'orientation': 'S'}
a4836 {'x': 1436, 'y': 1344, 'orientation': 'N'}
a4837 {'x': 655, 'y': 992, 'orientation': 'N'}
a4838 {'x': 599, 'y': 1264, 'orientation': 'S'}
a4839 {'x': 411, 'y': 1360, 'orientation': 'S'}
a4840 {'x': 1304, 'y': 416, 'orientation': 'N'}
a4841 {'x': 215, 'y': 304, 'orientation': 'S'}
a4842 {'x': 182, 'y': 1456, 'orientation': 'S'}
a4843 {'x': 1310, 'y': 272, 'orientation': 'S'}
a4844 {'x': 257, 'y': 496, 'orientation': 'S'}
a4845 {'x': 1313, 'y': 640, 'orientation': 'N'}
a4846 {'x': 1198, 'y': 1104, 'orientation': 'S'}
a4847 {'x': 752, 'y': 512, 'orientation': 'N'}
a4848 {'x': 475, 'y': 848, 'orientation': 'S'}
a4849 {'x': 706, 'y': 1008, 'orientation': 'S'}
a4850 {'x': 236, 'y': 528, 'orientation': 'S'}
a4851 {'x': 1290, 'y': 1280, 'orientation': 'N'}
a4852 {'x': 1168, 'y': 1360, 'orientation': 'S'}
a4853 {'x': 1491, 'y': 1248, 'orientation': 'N'}
a4854 {'x': 684, 'y': 400, 'orientation': 'S'}
a4855 {'x': 48, 'y': 320, 'orientation': 'N'}
a4856 {'x': 502, 'y': 1104, 'orientation': 'S'}
a4857 {'x': 476, 'y': 880, 'orientation': 'S'}
a4858 {'x': 1245, 'y': 192, 'orientation': 'N'}
a4859 {'x': 1430, 'y': 976, 'orientation': 'S'}
a4860 {'x': 177, 'y': 192, 'orientation': 'N'}
a4861 {'x': 1448, 'y': 416, 'orientation': 'N'}
a4862 {'x': 1248, 'y': 960, 'orientation': 'N'}
a4863 {'x': 746, 'y': 544, 'orientation': 'N'}
a4864 {'x': 1173, 'y': 256, 'orientation': 'N'}
a4865 {'x': 1205, 'y': 1200, 'orientation': 'S'}
a4866 {'x': 1172, 'y': 1136, 'orientation': 'S'}
a4867 {'x': 727, 'y': 880, 'orientation': 'S'}
a4868 {'x': 1494, 'y': 608, 'orientation': 'N'}
a4869 {'x': 511, 'y': 1168, 'orientation': 'S'}
a4870 {'x': 383, 'y': 432, 'orientation': 'S'}
a4871 {'x': 246, 'y': 1200, 'orientation': 'S'}
a4872 {'x': 56, 'y': 1008, 'orientation': 'S'}
a4873 {'x': 120, 'y': 208, 'orientation': 'S'}
a4874 {'x': 240, 'y': 1360, 'orientation': 'S'}
a4875 {'x': 584, 'y': 960, 'orientation': 'N'}
a4876 {'x': 559, 'y': 1488, 'orientation': 'S'}
a4877 {'x': 796, 'y': 688, 'orientation': 'S'}
a4878 {'x': 297, 'y': 704, 'orientation': 'N'}
a4879 {'x': 1285, 'y': 1200, 'orientation': 'S'}
a4880 {'x': 647, 'y': 480, 'orientation': 'N'}
a4881 {'x': 358, 'y': 1120, 'orientation': 'N'}
a4882 {'x': 227, 'y': 1280, 'orientation': 'N'}
a4883 {'x': 272, 'y': 944, 'orientation': 'S'}
a4884 {'x': 1404, 'y': 1104, 'orientation': 'S'}
a4885 {'x': 383, 'y': 768, 'orientation': 'N'}
a4886 {'x': 1032, 'y': 752, 'orientation': 'S'}
a4887 {'x': 739, 'y': 880, 'orientation': 'S'}
a4888 {'x': 94, 'y': 1168, 'orientation': 'S'}
a4889 {'x': 843, 'y': 704, 'orientation': 'N'}
a4890 {'x': 1522, 'y': 960, 'orientation': 'N'}
a4891 {'x': 286, 'y': 1104, 'orientation': 'S'}
a4892 {'x': 243, 'y': 464, 'orientation': 'S'}
a4893 {'x': 313, 'y': 128, 'orientation': 'N'}
a4894 {'x': 1027, 'y': 1264, 'orientation': 'S'}
a4895 {'x': 70, 'y': 976, 'orientation': 'S'}
a4896 {'x': 338, 'y': 416, 'orientation': 'N'}
a4897 {'x': 191, 'y': 496, 'orientation': 'S'}
a4898 {'x': 1420, 'y': 1280, 'orientation': 'N'}
a4899 {'x': 1070, 'y': 912, 'orientation': 'S'}
a4900 {'x': 1510, 'y': 560, 'orientation': 'S'}
a4901 {'x': 630, 'y': 624, 'orientation': 'S'}
a4902 {'x': 1107, 'y': 880, 'orientation': 'S'}
a4903 {'x': 1422, 'y': 1264, 'orientation': 'S'}
a4904 {'x': 1436, 'y': 992, 'orientation': 'N'}
a4905 {'x': 79, 'y': 48, 'orientation': 'S'}
a4906 {'x': 499, 'y': 1376, 'orientation': 'N'}
a4907 {'x': 683, 'y': 1152, 'orientation': 'N'}
a4908 {'x': 524, 'y': 1072, 'orientation': 'S'}
a4909 {'x': 622, 'y': 96, 'orientation': 'N'}
a4910 {'x': 400, 'y': 1008, 'orientation': 'S'}
a4911 {'x': 1283, 'y': 208, 'orientation': 'S'}
a4912 {'x': 661, 'y': 752, 'orientation': 'S'}
a4913 {'x': 142, 'y': 864, 'orientation': 'N'}
a4914 {'x': 975, 'y': 1232, 'orientation': 'S'}
a4915 {'x': 928, 'y': 144, 'orientation': 'S'}
a4916 {'x': 706, 'y': 80, 'orientation': 'S'}
a4917 {'x': 850, 'y': 1072, 'orientation': 'S'}
a4918 {'x': 1445, 'y': 464, 'orientation': 'S'}
a4919 {'x': 223, 'y': 1312, 'orientation': 'N'}
a4920 {'x': 775, 'y': 880, 'orientation': 'S'}
a4921 {'x': 1478, 'y': 560, 'orientation': 'S'}
a4922 {'x': 1290, 'y': 496, 'orientation': 'S'}
a4923 {'x': 1170, 'y': 1296, 'orientation': 'S'}
a4924 {'x': 1271, 'y': 880, 'orientation': 'S'}
a4925 {'x': 286, 'y': 160, 'orientation': 'N'}
a4926 {'x': 30, 'y': 1248, 'orientation': 'N'}
a4927 {'x': 536, 'y': 1072, 'orientation': 'S'}
a4928 {'x': 803, 'y': 1440, 'orientation': 'N'}
a4929 {'x': 1462, 'y': 672, 'orientation': 'N'}
a4930 {'x': 804, 'y': 176, 'orientation': 'S'}
a4931 {'x': 812, 'y': 1392, 'orientation': 'S'}
a4932 {'x': 1092, 'y': 1488, 'orientation': 'S'}
a4933 {'x': 1146, 'y': 1264, 'orientation': 'S'}
a4934 {'x': 1126, 'y': 1296, 'orientation': 'S'}
a4935 {'x': 603, 'y': 848, 'orientation': 'S'}
a4936 {'x': 305, 'y': 0, 'orientation': 'N'}
a4937 {'x': 1368, 'y': 1136, 'orientation': 'S'}
a4938 {'x': 1026, 'y': 288, 'orientation': 'N'}
a4939 {'x': 1393, 'y': 640, 'orientation': 'N'}
a4940 {'x': 36, 'y': 448, 'orientation': 'N'}
a4941 {'x': 556, 'y': 944, 'orientation': 'S'}
a4942 {'x': 1386, 'y': 864, 'orientation': 'N'}
a4943 {'x': 201, 'y': 32, 'orientation': 'N'}
a4944 {'x': 760, 'y': 896, 'orientation': 'N'}
a4945 {'x': 1210, 'y': 928, 'orientation': 'N'}
a4946 {'x': 62, 'y': 1008, 'orientation': 'S'}
a4947 {'x': 1121, 'y': 880, 'orientation': 'S'}
a4948 {'x': 1472, 'y': 1312, 'orientation': 'N'}
a4949 {'x': 303, 'y': 1472, 'orientation': 'N'}
a4950 {'x': 654, 'y': 64, 'orientation': 'N'}
a4951 {'x': 890, 'y': 624, 'orientation': 'S'}
a4952 {'x': 1238, 'y': 512, 'orientation': 'N'}
a4953 {'x': 439, 'y': 16, 'orientation': 'S'}
a4954 {'x': 536, 'y': 944, 'orientation': 'S'}
a4955 {'x': 300, 'y': 960, 'orientation': 'N'}
a4956 {'x': 741, 'y': 1152, 'orientation': 'N'}
a4957 {'x': 476, 'y': 944, 'orientation': 'S'}
a4958 {'x': 881, 'y': 1168, 'orientation': 'S'}
a4959 {'x': 192, 'y': 1168, 'orientation': 'S'}
a4960 {'x': 528, 'y': 896, 'orientation': 'N'}
a4961 {'x': 47, 'y': 1312, 'orientation': 'N'}
a4962 {'x': 1306, 'y': 1296, 'orientation': 'S'}
a4963 {'x': 189, 'y': 400, 'orientation': 'S'}
a4964 {'x': 1200, 'y': 1296, 'orientation': 'S'}
a4965 {'x': 4, 'y': 1296, 'orientation': 'S'}
a4966 {'x': 332, 'y': 1120, 'orientation': 'N'}
a4967 {'x': 1316, 'y': 1104, 'orientation': 'S'}
a4968 {'x': 170, 'y': 448, 'orientation': 'N'}
a4969 {'x': 1491, 'y': 320, 'orientation': 'N'}
a4970 {'x': 424, 'y': 464, 'orientation': 'S'}
a4971 {'x': 1079, 'y': 576, 'orientation': 'N'}
a4972 {'x': 204, 'y': 1088, 'orientation': 'N'}
a4973 {'x': 628, 'y': 832, 'orientation': 'N'}
a4974 {'x': 159, 'y': 1264, 'orientation': 'S'}
a4975 {'x': 229, 'y': 880, 'orientation': 'S'}
a4976 {'x': 1078, 'y': 768, 'orientation': 'N'}
a4977 {'x': 1467, 'y': 1408, 'orientation': 'N'}
a4978 {'x': 423, 'y': 1024, 'orientation': 'N'}
a4979 {'x': 202, 'y': 448, 'orientation': 'N'}
a4980 {'x': 84, 'y': 448, 'orientation': 'N'}
a4981 {'x': 711, 'y': 240, 'orientation': 'S'}
a4982 {'x': 604, 'y': 864, 'orientation': 'N'}
a4983 {'x': 1068, 'y': 336, 'orientation': 'S'}
a4984 {'x': 684, 'y': 896, 'orientation': 'N'}
a4985 {'x': 1104, 'y': 896, 'orientation': 'N'}
a4986 {'x': 356, 'y': 832, 'orientation': 'N'}
a4987 {'x': 241, 'y': 32, 'orientation': 'N'}
a4988 {'x': 744, 'y': 672, 'orientation': 'N'}
a4989 {'x': 458, 'y': 880, 'orientation': 'S'}
a4990 {'x': 1112, 'y': 928, 'orientation': 'N'}
a4991 {'x': 812, 'y': 272, 'orientation': 'S'}
a4992 {'x': 1386, 'y': 288, 'orientation': 'N'}
a4993 {'x': 1474, 'y': 1024, 'orientation': 'N'}
a4994 {'x': 1266, 'y': 672, 'orientation': 'N'}
